"","cell_id","new_clusters"
"1164","cell_2212","5"
"1165","cell_2214","3"
"1166","cell_2218","3"
"1167","cell_2219","3"
"1168","cell_2220","3"
"1169","cell_2221","6"
"1170","cell_2222","1"
"1171","cell_2223","4"
"1172","cell_2224","3"
"1173","cell_2225","3"
"1174","cell_2226","3"
"1175","cell_2228","1"
"1176","cell_2229","1"
"1177","cell_2233","3"
"1178","cell_2234","4"
"1179","cell_2239","3"
"1180","cell_2241","1"
"1181","cell_2243","4"
"1182","cell_2245","1"
"1183","cell_2246","3"
"1184","cell_2247","1"
"1185","cell_2248","3"
"1186","cell_2249","4"
"1187","cell_2250","7"
"1188","cell_2257","3"
"1189","cell_2260","3"
"1190","cell_2261","6"
"1191","cell_2267","4"
"1192","cell_2268","3"
"1193","cell_2269","3"
"1194","cell_2271","2"
"1195","cell_2273","3"
"1196","cell_2277","3"
"1197","cell_2280","3"
"1198","cell_2281","3"
"1199","cell_2284","4"
"1200","cell_2286","2"
"1201","cell_2288","3"
"1202","cell_2289","3"
"1203","cell_2291","2"
"1204","cell_2294","3"
"1205","cell_2297","3"
"1206","cell_2299","3"
"1207","cell_2300","4"
"1208","cell_2301","3"
"1209","cell_2302","1"
"1210","cell_2303","3"
"1211","cell_2304","1"
"1212","cell_2306","3"
"1213","cell_2309","6"
"1214","cell_2310","3"
"1215","cell_2311","3"
"1216","cell_2312","1"
"1217","cell_2313","1"
"1218","cell_2314","7"
"1219","cell_2315","1"
"1220","cell_2322","5"
"1221","cell_2324","3"
"1222","cell_2325","3"
"1223","cell_2329","6"
"1224","cell_2331","1"
"1225","cell_2333","3"
"1226","cell_2335","3"
"1227","cell_2337","1"
"1228","cell_2339","6"
"1229","cell_2341","1"
"1230","cell_2345","3"
"1231","cell_2347","3"
"1232","cell_2348","1"
"1233","cell_2350","1"
"1234","cell_2354","4"
"1235","cell_2355","4"
"1236","cell_2356","6"
"1237","cell_2357","3"
"1238","cell_2359","3"
"1239","cell_2361","3"
"1240","cell_2364","6"
"1241","cell_2366","4"
"1242","cell_2367","3"
"1243","cell_2371","4"
"1244","cell_2373","1"
"1245","cell_2374","3"
"1246","cell_2379","6"
"1247","cell_2381","1"
"1248","cell_2385","4"
"1249","cell_2386","1"
"1250","cell_2387","7"
"1251","cell_2389","1"
"1252","cell_2390","3"
"1253","cell_2391","3"
"1254","cell_2392","3"
"1255","cell_2393","1"
"1256","cell_2394","1"
"1257","cell_2395","1"
"1258","cell_2397","4"
"1259","cell_2398","5"
"1260","cell_2399","1"
"1261","cell_2400","3"
"1262","cell_2402","3"
"1263","cell_2404","4"
"1264","cell_2405","5"
"1265","cell_2406","3"
"1266","cell_2408","3"
"1267","cell_2415","3"
"1268","cell_2418","3"
"1269","cell_2419","1"
"1270","cell_2420","4"
"1271","cell_2421","3"
"1272","cell_2422","3"
"1273","cell_2426","3"
"1274","cell_2428","6"
"1275","cell_2431","3"
"1276","cell_2432","3"
"1277","cell_2433","4"
"1278","cell_2434","4"
"1279","cell_2436","3"
"1280","cell_2437","3"
"1281","cell_2439","3"
"1282","cell_2440","3"
"1283","cell_2441","4"
"1284","cell_2443","6"
"1285","cell_2446","5"
"1286","cell_2447","2"
"1287","cell_2449","4"
"1288","cell_2451","3"
"1289","cell_2455","4"
"1290","cell_2459","6"
"1291","cell_2461","3"
"1292","cell_2466","4"
"1293","cell_2468","3"
"1294","cell_2472","6"
"1295","cell_2477","3"
"1296","cell_2479","3"
"1297","cell_2482","1"
"1298","cell_2754","4"
"1299","cell_2755","2"
"1300","cell_2756","3"
"1301","cell_2757","7"
"1302","cell_2758","3"
"1303","cell_2760","5"
"1304","cell_2763","3"
"1305","cell_2764","6"
"1306","cell_2765","7"
"1307","cell_2766","3"
"1308","cell_2767","1"
"1309","cell_2768","5"
"1310","cell_2769","3"
"1311","cell_2776","6"
"1312","cell_2778","7"
"1313","cell_2779","2"
"1314","cell_2783","3"
"1315","cell_2785","7"
"1316","cell_2787","7"
"1317","cell_2788","7"
"1318","cell_2789","7"
"1319","cell_2791","5"
"1320","cell_2793","3"
"1321","cell_2795","7"
"1322","cell_2797","7"
"1323","cell_2799","3"
"1324","cell_2802","3"
"1325","cell_2804","3"
"1326","cell_2808","2"
"1327","cell_2809","5"
"1328","cell_2810","2"
"1329","cell_2811","3"
"1330","cell_2813","3"
"1331","cell_2815","7"
"1332","cell_2820","5"
"1333","cell_2821","7"
"1334","cell_2825","1"
"1335","cell_2827","5"
"1336","cell_2828","2"
"1337","cell_2833","6"
"1338","cell_2839","7"
"1339","cell_2840","3"
"1340","cell_2841","7"
"1341","cell_2843","5"
"1342","cell_2844","7"
"1343","cell_2845","7"
"1344","cell_2846","3"
"1345","cell_2847","5"
"1346","cell_2848","5"
"1347","cell_2849","5"
"1348","cell_2851","6"
"1349","cell_2852","3"
"1350","cell_2854","5"
"1351","cell_2856","2"
"1352","cell_2857","7"
"1353","cell_2858","5"
"1354","cell_2859","3"
"1355","cell_2860","5"
"1356","cell_2862","6"
"1357","cell_2863","7"
"1358","cell_2864","3"
"1359","cell_2869","3"
"1360","cell_2872","2"
"1361","cell_2873","4"
"1362","cell_2874","1"
"1363","cell_2876","7"
"1364","cell_2880","7"
"1365","cell_2882","7"
"1366","cell_2883","6"
"1367","cell_2885","3"
"1368","cell_2886","3"
"1369","cell_2890","7"
"1370","cell_2891","3"
"1371","cell_2894","3"
"1372","cell_2895","7"
"1373","cell_2899","7"
"1374","cell_2900","3"
"1375","cell_2901","3"
"1376","cell_2905","2"
"1377","cell_2914","2"
"1378","cell_2916","3"
"1379","cell_2919","7"
"1380","cell_2921","3"
"1381","cell_2922","7"
"1382","cell_2923","3"
"1383","cell_2927","7"
"1384","cell_2929","7"
"1385","cell_2931","7"
"1386","cell_2932","3"
"1387","cell_2934","7"
"1388","cell_2936","7"
"1389","cell_2937","7"
"1390","cell_2938","7"
"1391","cell_2939","7"
"1392","cell_2941","7"
"1393","cell_2942","6"
"1394","cell_2945","3"
"1395","cell_2947","7"
"1396","cell_2948","7"
"1397","cell_2949","6"
"1398","cell_2951","7"
"1399","cell_2955","7"
"1400","cell_2956","7"
"1401","cell_2958","7"
"1402","cell_2960","4"
"1403","cell_2961","6"
"1404","cell_2962","3"
"1405","cell_2964","7"
"1406","cell_2966","7"
"1407","cell_2970","7"
"1408","cell_2971","6"
"1409","cell_2975","7"
"1410","cell_2976","7"
"1411","cell_2979","7"
"1412","cell_2980","6"
"1413","cell_2982","7"
"1414","cell_2983","7"
"1415","cell_2984","7"
"1416","cell_2986","7"
"1417","cell_2987","7"
"1418","cell_2989","7"
"1419","cell_2990","7"
"1420","cell_2991","7"
"1421","cell_2992","6"
"1422","cell_2995","7"
"1423","cell_2996","7"
"1424","cell_2997","7"
"1425","cell_2998","7"
"1426","cell_2999","7"
"1427","cell_3000","7"
"1428","cell_3001","7"
"1429","cell_3002","7"
"1430","cell_3003","7"
"1431","cell_3005","7"
"1432","cell_3006","7"
"1433","cell_3007","7"
"1434","cell_3010","7"
"1435","cell_3012","7"
"1436","cell_3014","7"
"1437","cell_3015","7"
"1438","cell_3016","7"
"1439","cell_3017","7"
"1440","cell_3018","7"
"1441","cell_3022","7"
"1442","cell_3028","6"
"1443","cell_3029","6"
"1444","cell_3030","6"
"1445","cell_3033","7"
"1446","cell_3034","7"
"1447","cell_3035","7"
"1448","cell_3040","7"
"1449","cell_3046","7"
"1450","cell_3047","3"
"1451","cell_3048","7"
"1452","cell_3050","7"
"1453","cell_3051","7"
"1454","cell_3053","6"
"1455","cell_3056","7"
"1456","cell_3057","6"
"1457","cell_3059","7"
"1458","cell_3060","7"
"1459","cell_3061","7"
"1460","cell_3066","7"
"1461","cell_3069","7"
"1462","cell_3070","6"
"1463","cell_3072","7"
"1464","cell_3073","7"
"1465","cell_3077","7"
"1466","cell_3078","7"
"1467","cell_3080","7"
"1468","cell_3083","7"
"1469","cell_3084","3"
"1470","cell_3086","3"
"1471","cell_3087","7"
"1472","cell_3088","7"
"1473","cell_3089","7"
"1474","cell_3090","7"
"1475","cell_3094","3"
"1476","cell_3095","7"
"1477","cell_3098","6"
"1478","cell_3099","7"
"1479","cell_3100","3"
"1480","cell_3101","7"
"1481","cell_3111","7"
"1482","cell_3113","6"
"1483","cell_3119","1"
"1484","cell_3121","7"
"1485","cell_3124","7"
"1486","cell_3125","7"
"1487","cell_3126","7"
"1488","cell_3129","3"
"1489","cell_3130","6"
"1490","cell_3131","7"
"1491","cell_3135","7"
"1492","cell_3137","7"
"1493","cell_3138","7"
"1494","cell_3139","6"
"1495","cell_3140","7"
"1496","cell_3141","6"
"1497","cell_3142","7"
"1498","cell_3144","7"
"1499","cell_3145","7"
"1500","cell_3147","7"
"1501","cell_3151","7"
"1502","cell_3153","6"
"1503","cell_3156","7"
"1504","cell_3158","6"
"1505","cell_3159","7"
"1506","cell_3162","4"
"1507","cell_3164","7"
"1508","cell_3168","7"
"1509","cell_3169","7"
"1510","cell_3171","7"
"1511","cell_3172","7"
"1512","cell_3173","7"
"1513","cell_3176","7"
"1514","cell_3177","7"
"1515","cell_3179","7"
"1516","cell_3181","7"
"1517","cell_3184","3"
"1518","cell_3187","7"
"1519","cell_3189","7"
"1520","cell_3191","7"
"1521","cell_3195","7"
"1522","cell_3196","7"
"1523","cell_3200","7"
"1524","cell_3201","7"
"1525","cell_3203","7"
"1526","cell_3204","7"
"1527","cell_3210","6"
"1528","cell_3211","7"
"1529","cell_3212","7"
"1530","cell_3213","7"
"1531","cell_3214","7"
"1532","cell_3220","7"
"1533","cell_3225","6"
"1534","cell_3229","7"
"1535","cell_3230","7"
"1536","cell_3233","7"
"1537","cell_3235","7"
"1538","cell_3237","7"
"1539","cell_3240","7"
"1540","cell_3242","7"
"1541","cell_3243","7"
"1542","cell_3246","7"
"1543","cell_3247","7"
"1544","cell_3248","7"
"1545","cell_3252","7"
"1546","cell_3256","7"
"1547","cell_3259","3"
"1548","cell_3262","7"
"1549","cell_3265","7"
"1550","cell_3266","7"
"1551","cell_3269","7"
"1552","cell_3270","7"
"1553","cell_3275","7"
"1554","cell_3276","7"
"1555","cell_3278","3"
"1556","cell_3279","6"
"1557","cell_3280","7"
"1558","cell_3284","7"
"1559","cell_3285","7"
"1560","cell_3286","7"
"1561","cell_3287","1"
"1562","cell_3291","7"
"1563","cell_3292","7"
"1564","cell_3296","7"
"1565","cell_3300","7"
"1566","cell_3301","7"
"1567","cell_3303","6"
"1568","cell_3304","7"
"1569","cell_3306","6"
"1570","cell_3307","7"
"1571","cell_3309","7"
"1572","cell_3312","7"
"1573","cell_3313","7"
"1574","cell_3314","7"
"1575","cell_3315","7"
"1576","cell_3317","3"
"1577","cell_3319","7"
"1578","cell_3320","7"
"1579","cell_3323","7"
"1580","cell_3328","7"
"1581","cell_3332","7"
"1582","cell_3338","7"
"1583","cell_3340","7"
"1584","cell_3342","7"
"1585","cell_3343","6"
"1586","cell_3346","7"
"1587","cell_3347","7"
"1588","cell_3348","7"
"1589","cell_3349","7"
"1590","cell_3352","7"
"1591","cell_3356","7"
"1592","cell_3357","7"
"1593","cell_3359","7"
"1594","cell_3363","7"
"1595","cell_3364","7"
"1596","cell_3368","7"
"1597","cell_3374","3"
"1598","cell_3375","7"
"1599","cell_3376","7"
"1600","cell_3378","3"
"1601","cell_3383","7"
"1602","cell_3386","7"
"1603","cell_3387","7"
"1604","cell_3389","7"
"1605","cell_3390","7"
"1606","cell_3391","7"
"1607","cell_3393","7"
"1608","cell_3394","7"
"1609","cell_3396","6"
"1610","cell_3397","7"
"1611","cell_3398","7"
"1612","cell_3401","7"
"1613","cell_3403","2"
"1614","cell_3404","6"
"1615","cell_3407","3"
"1616","cell_3408","3"
"1617","cell_3409","6"
"1618","cell_3410","2"
"1619","cell_3414","2"
"1620","cell_3417","6"
"1621","cell_3418","6"
"1622","cell_3420","2"
"1623","cell_3421","7"
"1624","cell_3422","7"
"1625","cell_3423","6"
"1626","cell_3424","6"
"1627","cell_3425","2"
"1628","cell_3426","7"
"1629","cell_3428","6"
"1630","cell_3429","2"
"1631","cell_3430","6"
"1632","cell_3431","2"
"1633","cell_3432","3"
"1634","cell_3433","7"
"1635","cell_3434","2"
"1636","cell_3435","6"
"1637","cell_3437","2"
"1638","cell_3439","7"
"1639","cell_3440","7"
"1640","cell_3441","2"
"1641","cell_3442","2"
"1642","cell_3445","7"
"1643","cell_3446","2"
"1644","cell_3448","7"
"1645","cell_3449","2"
"1646","cell_3451","2"
"1647","cell_3454","6"
"1648","cell_3455","2"
"1649","cell_4220","7"
"1650","cell_4222","7"
"1651","cell_4223","7"
"1652","cell_4224","7"
"1653","cell_4226","7"
"1654","cell_4227","6"
"1655","cell_4229","7"
"1656","cell_4230","6"
"1657","cell_4231","6"
"1658","cell_4232","7"
"1659","cell_4233","7"
"1660","cell_4235","7"
"1661","cell_4237","3"
"1662","cell_4240","6"
"1663","cell_4242","1"
"1664","cell_4244","3"
"1665","cell_4250","7"
"1666","cell_4251","7"
"1667","cell_4253","7"
"1668","cell_4255","7"
"1669","cell_4256","6"
"1670","cell_4257","7"
"1671","cell_4259","7"
"1672","cell_4261","7"
"1673","cell_4265","7"
"1674","cell_4266","3"
"1675","cell_4270","3"
"1676","cell_4274","7"
"1677","cell_4275","7"
"1678","cell_4277","7"
"1679","cell_4279","7"
"1680","cell_4281","7"
"1681","cell_4282","6"
"1682","cell_4285","7"
"1683","cell_4286","7"
"1684","cell_4287","7"
"1685","cell_4290","7"
"1686","cell_4293","7"
"1687","cell_4294","7"
"1688","cell_4295","7"
"1689","cell_4296","7"
"1690","cell_4297","6"
"1691","cell_4298","3"
"1692","cell_4299","7"
"1693","cell_4300","7"
"1694","cell_4301","7"
"1695","cell_4305","3"
"1696","cell_4307","1"
"1697","cell_4309","7"
"1698","cell_4310","7"
"1699","cell_4311","7"
"1700","cell_4312","7"
"1701","cell_4313","6"
"1702","cell_4317","7"
"1703","cell_4319","1"
"1704","cell_4322","4"
"1705","cell_4324","7"
"1706","cell_4325","7"
"1707","cell_4328","3"
"1708","cell_4329","7"
"1709","cell_4330","7"
"1710","cell_4332","7"
"1711","cell_4335","3"
"1712","cell_4338","7"
"1713","cell_4341","7"
"1714","cell_4342","1"
"1715","cell_4343","3"
"1716","cell_4348","7"
"1717","cell_4351","7"
"1718","cell_4354","7"
"1719","cell_4355","7"
"1720","cell_4356","7"
"1721","cell_4357","7"
"1722","cell_4360","7"
"1723","cell_4361","7"
"1724","cell_4362","3"
"1725","cell_4364","7"
"1726","cell_4365","7"
"1727","cell_4367","7"
"1728","cell_4371","7"
"1729","cell_4372","7"
"1730","cell_4373","7"
"1731","cell_4380","7"
"1732","cell_4382","7"
"1733","cell_4383","7"
"1734","cell_4384","7"
"1735","cell_4385","7"
"1736","cell_4387","1"
"1737","cell_4393","7"
"1738","cell_4394","7"
"1739","cell_4395","7"
"1740","cell_4397","7"
"1741","cell_4402","3"
"1742","cell_4406","7"
"1743","cell_4408","6"
"1744","cell_4409","3"
"1745","cell_4411","7"
"1746","cell_4413","7"
"1747","cell_4414","7"
"1748","cell_4416","7"
"1749","cell_4418","7"
"1750","cell_4419","3"
"1751","cell_4421","7"
"1752","cell_4422","7"
"1753","cell_4426","7"
"1754","cell_4427","3"
"1755","cell_4430","6"
"1756","cell_4431","7"
"1757","cell_4432","7"
"1758","cell_4433","7"
"1759","cell_4435","7"
"1760","cell_4436","7"
"1761","cell_4437","7"
"1762","cell_4439","7"
"1763","cell_4440","7"
"1764","cell_4441","7"
"1765","cell_4442","7"
"1766","cell_4446","7"
"1767","cell_4448","1"
"1768","cell_4451","7"
"1769","cell_4453","7"
"1770","cell_4457","3"
"1771","cell_4458","7"
"1772","cell_4463","7"
"1773","cell_4467","7"
"1774","cell_4468","7"
"1775","cell_4470","7"
"1776","cell_4471","3"
"1777","cell_4472","7"
"1778","cell_4473","7"
"1779","cell_4474","6"
"1780","cell_4476","7"
"1781","cell_4477","6"
"1782","cell_4478","7"
"1783","cell_4485","3"
"1784","cell_4486","7"
"1785","cell_4490","7"
"1786","cell_4492","6"
"1787","cell_4493","3"
"1788","cell_4502","6"
"1789","cell_4503","3"
"1790","cell_4505","7"
"1791","cell_4507","7"
"1792","cell_4513","7"
"1793","cell_4518","7"
"1794","cell_4521","7"
"1795","cell_4522","7"
"1796","cell_4523","1"
"1797","cell_4525","3"
"1798","cell_4527","6"
"1799","cell_4530","7"
"1800","cell_4531","7"
"1801","cell_4532","7"
"1802","cell_4533","7"
"1803","cell_4534","7"
"1804","cell_4536","7"
"1805","cell_4537","7"
"1806","cell_4539","7"
"1807","cell_4540","7"
"1808","cell_4541","3"
"1809","cell_4542","3"
"1810","cell_4544","6"
"1811","cell_4546","3"
"1812","cell_4547","7"
"1813","cell_4548","7"
"1814","cell_4549","6"
"1815","cell_4550","1"
"1816","cell_4553","3"
"1817","cell_4557","7"
"1818","cell_4561","7"
"1819","cell_4562","7"
"1820","cell_4568","7"
"1821","cell_4570","7"
"1822","cell_4571","7"
"1823","cell_4573","3"
"1824","cell_4574","2"
"1825","cell_4575","7"
"1826","cell_4578","7"
"1827","cell_4579","3"
"1828","cell_4580","2"
"1829","cell_4581","2"
"1830","cell_5843","4"
"1831","cell_5844","3"
"1832","cell_5845","4"
"1833","cell_5847","6"
"1834","cell_5851","2"
"1835","cell_5852","6"
"1836","cell_5853","6"
"1837","cell_5854","2"
"1838","cell_5855","2"
"1839","cell_5856","6"
"1840","cell_5857","6"
"1841","cell_5858","6"
"1842","cell_5859","6"
"1843","cell_5861","6"
"1844","cell_5862","6"
"1845","cell_5866","6"
"1846","cell_5867","6"
"1847","cell_5872","6"
"1848","cell_5874","2"
"1849","cell_5876","6"
"1850","cell_5878","6"
"1851","cell_5880","6"
"1852","cell_5881","6"
"1853","cell_5882","4"
"1854","cell_5883","4"
"1855","cell_5884","6"
"1856","cell_5893","6"
"1857","cell_5894","6"
"1858","cell_5897","2"
"1859","cell_5898","6"
"1860","cell_5900","6"
"1861","cell_5902","6"
"1862","cell_5906","6"
"1863","cell_5911","6"
"1864","cell_5913","6"
"1865","cell_5914","6"
"1866","cell_5916","6"
"1867","cell_5917","6"
"1868","cell_5919","2"
"1869","cell_5922","6"
"1870","cell_5923","6"
"1871","cell_5924","1"
"1872","cell_5925","3"
"1873","cell_5930","1"
"1874","cell_5932","3"
"1875","cell_5933","3"
"1876","cell_5934","3"
"1877","cell_5936","5"
"1878","cell_5938","5"
"1879","cell_5939","2"
"1880","cell_5942","3"
"1881","cell_5944","3"
"1882","cell_5946","5"
"1883","cell_5948","3"
"1884","cell_5950","3"
"1885","cell_5951","3"
"1886","cell_5952","1"
"1887","cell_5954","5"
"1888","cell_5955","3"
"1889","cell_5960","5"
"1890","cell_5961","1"
"1891","cell_5962","5"
"1892","cell_5968","3"
"1893","cell_5969","1"
"1894","cell_5971","5"
"1895","cell_5973","3"
"1896","cell_5975","5"
"1897","cell_5977","7"
"1898","cell_5979","6"
"1899","cell_5980","3"
"1900","cell_5981","6"
"1901","cell_5983","6"
"1902","cell_5984","7"
"1903","cell_5986","7"
"1904","cell_5988","3"
"1905","cell_5989","3"
"1906","cell_5990","7"
"1907","cell_5992","6"
"1908","cell_5994","7"
"1909","cell_5997","7"
"1910","cell_5999","7"
"1911","cell_6000","1"
"1912","cell_6001","7"
"1913","cell_6007","3"
"1914","cell_6008","6"
"1915","cell_6010","7"
"1916","cell_6012","6"
"1917","cell_6013","6"
"1918","cell_6014","6"
"1919","cell_6016","3"
"1920","cell_6018","7"
"1921","cell_6021","1"
"1922","cell_6022","7"
"1923","cell_6023","7"
"1924","cell_6027","7"
"1925","cell_6031","3"
"1926","cell_6032","6"
"1927","cell_6034","6"
"1928","cell_6035","6"
"1929","cell_6036","6"
"1930","cell_6038","7"
"1931","cell_6039","6"
"1932","cell_6042","3"
"1933","cell_6043","6"
"1934","cell_6044","3"
"1935","cell_6047","6"
"1936","cell_6050","7"
"1937","cell_6051","6"
"1938","cell_6052","7"
"1939","cell_6053","6"
"1940","cell_6054","1"
"1941","cell_6055","7"
"1942","cell_6056","7"
"1943","cell_6057","7"
"1944","cell_6058","6"
"1945","cell_6062","7"
"1946","cell_6064","6"
"1947","cell_6066","7"
"1948","cell_6067","7"
"1949","cell_6068","7"
"1950","cell_6069","7"
"1951","cell_6070","6"
"1952","cell_6071","7"
"1953","cell_6074","7"
"1954","cell_6076","7"
"1955","cell_6079","6"
"1956","cell_6081","7"
"1957","cell_6082","6"
"1958","cell_6085","7"
"1959","cell_6086","6"
"1960","cell_6087","7"
"1961","cell_6089","6"
"1962","cell_6092","6"
"1963","cell_6095","6"
"1964","cell_6098","1"
"1965","cell_6099","7"
"1966","cell_6100","6"
"1967","cell_6105","7"
"1968","cell_6108","7"
"1969","cell_6111","3"
"1970","cell_6112","7"
"1971","cell_6113","1"
"1972","cell_6114","6"
"1973","cell_6116","6"
"1974","cell_6117","7"
"1975","cell_6118","7"
"1976","cell_6119","7"
"1977","cell_6121","6"
"1978","cell_6122","7"
"1979","cell_6124","7"
"1980","cell_6128","7"
"1981","cell_6129","3"
"1982","cell_6130","7"
"1983","cell_6135","6"
"1984","cell_6137","1"
"1985","cell_6139","7"
"1986","cell_6141","6"
"1987","cell_6142","6"
"1988","cell_6144","6"
"1989","cell_6150","7"
"1990","cell_6151","3"
"1991","cell_6152","3"
"1992","cell_6161","3"
"1993","cell_6163","7"
"1994","cell_6165","3"
"1995","cell_6166","4"
"1996","cell_6167","7"
"1997","cell_6168","6"
"1998","cell_6171","7"
"1999","cell_6173","6"
"2000","cell_6178","6"
"2001","cell_6179","7"
"2002","cell_6181","6"
"2003","cell_6183","7"
"2004","cell_6184","6"
"2005","cell_6187","7"
"2006","cell_6188","6"
"2007","cell_6189","7"
"2008","cell_6190","7"
"2009","cell_6191","7"
"2010","cell_6192","6"
